LG00	1003667	1004331	0.164848666666667
LG00	1004790	1005497	0.369302666666667
LG00	1006523	1006910	0
LG00	1007812	1009989	0.0376656666666667
LG00	1010542	1012060	2.93484733333333
LG00	1014042	1016492	0
LG00	1016703	1030565	0.878657
LG00	1031465	1032500	3.44654133333333
LG00	1034626	1037125	0
LG00	1041940	1046117	0
LG00	1046961	1051218	0
LG00	1056892	1061556	7.14823733333333
LG00	1062849	1064355	109.475896
LG00	1064735	1065993	24.3304156666667
LG00	1066247	1067561	9.72655766666667
LG00	1067713	1069329	44.1390786666667
LG00	1069443	1072123	26.739902
LG00	1072270	1073745	119.554781666667
LG00	1074032	1076964	34.8028616666667
LG00	1078160	1082169	36.0436246666667
LG00	1082175	1084393	0.598957666666667
LG00	1084434	1086802	29.865765
LG00	1086807	1088920	9.16289433333333
LG00	1089645	1091044	0.569507333333333
LG00	1090131	1090839	0
LG00	1091846	1094762	92.303965
LG00	1094897	1099968	33.4234443333333
LG00	1100128	1102661	25.122417
LG00	1102759	1105621	60.2504463333333
LG00	1105638	1108238	10.824464
LG00	1108293	1109095	28.549236
LG00	1109386	1110651	16.3913593333333
LG00	1110776	1111997	34.993501
LG00	1112105	1113309	24.8964763333333
LG00	1113379	1115325	79.42792
LG00	1115478	1116950	1.61295333333333
LG00	1116961	1118306	9.436383
LG00	1118454	1119839	26.0104113333333
LG00	1120136	1122174	43.989473
LG00	1122690	1127594	85.5970533333333
LG00	112746	114699	8.21886533333333
LG00	1127834	1129291	10.321033
LG00	1130363	1130956	10.5593826666667
LG00	1131222	1134989	86.5444486666667
LG00	1135073	1138925	13.9266876666667
LG00	1139118	1140689	19.857126
LG00	1140821	1144190	9.29069033333333
LG00	1144492	1145187	114.435745
LG00	1145385	1148977	30.7376803333333
LG00	1149014	1151211	3.79716866666667
LG00	1151301	1153148	31.300792
LG00	1153406	1156969	0.410881666666667
LG00	1157537	1159809	128.895187333333
LG00	1160047	1161162	5.15273933333333
LG00	1161744	1163291	3.76692733333333
LG00	1163385	1165545	8.69143533333333
LG00	1165817	1166425	21.4040146666667
LG00	1166518	1167638	5.03064
LG00	1167729	1169039	48.168499
LG00	1169425	1173819	562.074097
LG00	1174273	1175177	53.2684463333333
LG00	1175315	1176422	15.8860993333333
LG00	1177483	1178651	198.956141
LG00	1179902	1180565	0
LG00	1182010	1182989	16.0512073333333
LG00	1183143	1188882	33.1420976666667
LG00	1190195	1191303	15.8311586666667
LG00	1191371	1192816	0.405775333333333
LG00	1192901	1193375	0.125466666666667
LG00	1193110	1194156	0.049606
LG00	1194216	1196506	526.859232666667
LG00	1196947	1198933	27.6575806666667
LG00	1199023	1200061	0.281529333333333
LG00	1201051	1204046	95.4834363333333
LG00	1204210	1210410	6.20001533333333
LG00	1210454	1212282	1047.98339833333
LG00	1212550	1216252	43.9846026666667
LG00	1216593	1219548	13.2634403333333
LG00	1219724	1220994	178.09759
LG00	1221418	1223671	24.9292036666667
LG00	1225847	1226179	0.235499333333333
LG00	1226263	1227557	0.199801666666667
LG00	1228484	1229488	0.204571666666667
LG00	1229136	1229456	0
LG00	1230057	1231887	47.3699723333333
LG00	1232845	1233401	0.47263
LG00	1233759	1235951	10.9684313333333
LG00	123377	123968	1.00093333333333
LG00	1236023	1236776	10.2154153333333
LG00	1236855	1238489	8.157178
LG00	1238605	1241714	51.1703883333333
LG00	1242095	1242873	9.518811
LG00	1243608	1244038	0.0482046666666667
LG00	1244108	1245767	98.318525
LG00	1245996	1246826	19.9146543333333
LG00	1247146	1249741	7.25172233333333
LG00	1250040	1251474	0.818535666666667
